title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
"A review of strategies for building energy management system: Model predictive control, demand side management, optimization, and fault detect & diagnosis",495,2021,… Demand Side Management Demand Side Management (DSM) is an arrangement of actions to enhance the energy system on the user side. It goes from enhancing energy efficiency by …,https://www.sciencedirect.com/science/article/pii/S2352710220310627,,0,"heat pump, demand side management"
Reduction of heat pump induced peak electricity use and required generation capacity through thermal energy storage and demand response,182,2017,"… capacity at the demand side, results are computed for a heating system without space … predictive control strategy for space heating and domestic hot water production using a heat pump …",https://www.sciencedirect.com/science/article/pii/S0306261917302854,,0,"heat pump, demand side management"
Impacts of demand-side management on electrical power systems: A review,226,2018,"… Strategic load growth is defined as increased electrical energy load and is normally induced by utilities through dual fuel heating, heat pumps, thermal storage (thermal energy is stored …",https://www.mdpi.com/1996-1073/11/5/1050,,0,"heat pump, demand side management"
Home demand side management integrated with electric vehicles and renewable energy sources,234,2015,"… called as demand side management. Past few decades, in the field of demand side management has … Demand side management can be established centrally, so that grid operators …",https://www.sciencedirect.com/science/article/pii/S0378778815302425,,0,"heat pump, demand side management"
The addition of heat pump electricity load profiles to GB electricity demand: Evidence from a heat pump field trial,194,2017,"… demand occurs in the evening. Analysis is carried out on how heat pump ADMD varies with number of heat pumps … on heat pump efficiency, heat demand or other uses of the heat data. …",https://www.sciencedirect.com/science/article/pii/S0306261917308954,,0,"heat pump, demand side management"
"Energy efficiency, demand side management and energy storage technologies–A critical analysis of possible paths of integration in the built environment",235,2018,… demand side management (DSM) together with that of energy storage systems. DSM refers to changes on the demand side … Demand side management [157] should be the starting point …,https://www.sciencedirect.com/science/article/pii/S136403211830501X,,0,"heat pump, demand side management"
Intelligent demand side energy management system for autonomous polygeneration microgrids,183,2013,… This paper presents an intelligent demand side management system for the polygeneration … An air to air heat pump air condition unit is considered both for heating and cooling. The air-…,https://www.sciencedirect.com/science/article/pii/S0306261912007155,,0,"heat pump, demand side management"
Integrated demand side management game in smart energy hubs,324,2015,"… In this paper, we model SE Hub, and propose a modern energy management technique in electricity and natural gas networks based on integrated demand side management (IDSM). …",https://ieeexplore.ieee.org/abstract/document/7005521/,,0,"heat pump, demand side management"
Optimization models and methods for demand-side management of residential users: A survey,290,2014,"… To address this issue, demand management mechanisms can be used to optimally manage … demand profiles. A very promising technique is represented by demand-side management (…",https://www.mdpi.com/1996-1073/7/9/5787,,0,"heat pump, demand side management"
Cost-optimal thermal energy storage system for a residential building with heat pump heating and demand response control,162,2016,"… The heating energy is produced by GSHP coupled with a thermal storage tank. Heat pump and … The coefficient of performance (COP) and heating power of the selected heat pump are, …",https://www.sciencedirect.com/science/article/pii/S0306261916304640,,0,"heat pump, demand side management"
Building-to-grid flexibility: Modelling and assessment metrics for residential demand response from heat pump aggregations,122,2019,"… methods for assessing aggregated demand side flexibility, … -grid demand response flexibility from heat pump aggregations. … of heating units following a demand response event can vary …",https://www.sciencedirect.com/science/article/pii/S0306261918316180,,0,"heat pump, demand response"
CO2-abatement cost of residential heat pumps with active demand response: demand-and supply-side effects,89,2015,"… the possible benefits of active demand response in this framework. The … of heat pump installed. For thoroughly insulated buildings, an air-coupled heat pump combined with floor heating …",https://www.sciencedirect.com/science/article/pii/S0306261915008673,,0,"heat pump, demand response"
From demand response to integrated demand response: Review and prospect of research and application,257,2019,"… to promote demand response in China, demand response has … duction process, cooling/heat storage, adjustment of production … with heat pump heating and demand response control. …",https://ieeexplore.ieee.org/abstract/document/10368142/,,0,"heat pump, demand response"
"Integrated energy system modeling of China for 2020 by incorporating demand response, heat pump and thermal storage",93,2019,"… Demand response helps to address the challenges associated by … , demand response is introduced in the form of load shifting and is assumed to be 10% of the total electricity demand. …",https://ieeexplore.ieee.org/abstract/document/8668389/,,0,"heat pump, demand response"
Evaluation of residential demand response trials with smart heat pumps and batteries and their effect at the substation feeder,2,2023,"… Residential demand response using low carbon … the effectiveness of residential demand response trials on a low … with home batteries, heat pumps and solar photovoltaic systems …",https://www.sciencedirect.com/science/article/pii/S0959652623009186,,0,"heat pump, demand response"
Active demand response with electric heating systems: Impact of market penetration,141,2016,"… In this integrated model, the ADR adherent heat pump demand is assumed to be controlled centrally (direct load control). The redistribution of the operational costs and benefits of ADR …",https://www.sciencedirect.com/science/article/pii/S0306261916307516,,0,"heat pump, demand response"
Demand response potential: available when needed?,204,2018,"… For instance, air conditioning and air supply systems can at most shift their demand by up to one hour, to avoid lower air quality in rooms. In contrast, heat pumps can shift their demand …",https://www.sciencedirect.com/science/article/pii/S0301421517308509,,0,"heat pump, demand response"
Optimal robust operation of combined heat and power systems with demand response programs,111,2019,"… environment considering demand response actions. The examined CHP-based energy system is composed of a gas turbine, heat pump, storage systems and boiler units to generate …",https://www.sciencedirect.com/science/article/pii/S1359431118355613,,0,"heat pump, demand response"
Demand response modeling: A comparison between tools,94,2015,"… to consider individual heat pump systems for heat generation as flexible loads that can be used to manage critical excessive production. However, for demand response purposes in this …",https://www.sciencedirect.com/science/article/pii/S0306261915002342,,0,"heat pump, demand response"
The effect of time-of-use tariffs on the demand response flexibility of an all-electric smart-grid-ready dwelling,120,2016,"… of demand response strategies in a smart-grid enabled all-electric residential building. The dwelling is equipped with a 12 kW heat pump, a … of a demand response control algorithm that …",https://www.sciencedirect.com/science/article/pii/S0378778816305308,,0,"heat pump, demand response"
Integrated modeling of active demand response with electric heating systems coupled to thermal energy storage systems,248,2015,"… Therefore, in this paper, an integrated system model of the electric power system, including electric heating systems (heat pumps and auxiliary resistance heaters) subjected to an ADR …",https://www.sciencedirect.com/science/article/pii/S0306261915004535,,0,"heat pump, demand response"
Demand response design of domestic heat pumps,6,2017,… -based demand response (DR) controller of domestic heat pump (DHP) units based on an estimated frequency of the UK electricity in 2035. The normal pattern of DHP demand is …,https://www.mdpi.com/2411-9660/2/1/1,,0,"heat pump, demand response"
Demand-response in building heating systems: A Model Predictive Control approach,193,2016,… heating system under the hypothesis that the building is included as an active consumer in a demand response … building equipped with a heat pump heating system is also worked out. …,https://www.sciencedirect.com/science/article/pii/S0306261916300757,,0,"heat pump, demand response"
A methodology to assess demand response benefits from a system perspective: A Dutch case study,62,2017,"… The results, ie, the flexibility of heat pump and μCHP, are used in this paper to define the flexibility profiles of both appliances, which are shown in Fig. 6. To enable the integration of the …",https://www.sciencedirect.com/science/article/pii/S095717871630176X,,0,"heat pump, demand response"
Building demand response and control methods for smart grids: A review,62,2016,"… During peak periods, heat pumps could be switched off to curtail electricity demand. A study … indoor temperature even if heat pumps are turned off for 3 hours. Heat pumps could also be …",https://www.tandfonline.com/doi/abs/10.1080/23744731.2016.1192878,,0,"heat pump, demand response"
The use of phase change materials in domestic heat pump and air-conditioning systems for short term storage: A review,182,2014,… Heat pumps for space heating and cooling are a mature and highly efficient technology that … using phase change materials (PCM) potentially applicable to domestic heat pumps used in …,https://www.sciencedirect.com/science/article/pii/S1364032114005140,,0,"heat pump, phase change material"
Solar thermal energy storage and heat pumps with phase change materials,174,2016,"… latent energy storage to the indirect and direct heat pump energy consumption, respectively. … , the nanostructures incorporated in phase change materials and the integration in solar …",https://www.sciencedirect.com/science/article/pii/S1359431116300217,,0,"heat pump, phase change material"
A review on phase change material application in building,202,2017,"… types, phase change material thermal–physical properties, and phase change material … The results of this research show that phase change material application areas are mainly …",https://journals.sagepub.com/doi/abs/10.1177/1687814017700828,,0,"heat pump, phase change material"
Review of the application of phase change material for heating and domestic hot water systems,318,2015,… The storage unit of PCM thermal energy accessed heat pump operations (100%) to meet the daily heating requirements of a semidetached house. The findings indicated a 21.9% …,https://www.sciencedirect.com/science/article/pii/S1364032114008077,,0,"heat pump, phase change material"
Review on building energy performance improvement using phase change materials,385,2018,"… ∼ 2017, in phase change materials used to optimize building … , roof, and floor with phase change materials, is given. This is … These meaningful conclusions promote more heat pump …",https://www.sciencedirect.com/science/article/pii/S037877881732916X,,0,"heat pump, phase change material"
Development of high temperature phase-change-material storages,173,2013,"… heat storage system with a phase change material (PCM). For a given PCM, the melting temperature is a material … PCM storage materials have a low thermal conductivity (around 0.5 W/(…",https://www.sciencedirect.com/science/article/pii/S0306261912008689,,0,"heat pump, phase change material"
Phase change material thermal energy storage systems for cooling applications in buildings: A review,365,2020,"… Compared to a system based on a reference ground-source heat pump (GSHP), the authors stated that with more advanced TES control strategies, electricity savings of 24%–45% …",https://www.sciencedirect.com/science/article/pii/S1364032119307877,,0,"heat pump, phase change material"
Thermal energy storage with phase change material—A state-of-the art review,313,2014,"… TES systems are widely used for building applications and could be easily integrated with a solar or a heat pump system, or be charged with purchased electricity during off-peak …",https://www.sciencedirect.com/science/article/pii/S2210670713000383,,0,"heat pump, phase change material"
Experimental study on enhancement of thermal energy storage with phase-change material,208,2016,"… However, the intrinsically low thermal conductivity of phase-change materials (PCMs) is the major shortage, leading to low energy charging and discharging rate. An experimental setup …",https://www.sciencedirect.com/science/article/pii/S0306261916301519,,0,"heat pump, phase change material"
Assessing the integration of a thin phase change material (PCM) layer in a residential building wall for heat transfer reduction and management,322,2015,… The thermal performance of building walls integrated with phase change materials (PCM) was evaluated in terms of heat flux reduction and heat transfer time delay. To fully melt and …,https://www.sciencedirect.com/science/article/pii/S0306261914009428,,0,"heat pump, phase change material"
Thermal performance of phase change material/oscillating heat pipe-based battery thermal management system,198,2016,"… To understand the cooling effect of power battery system within electric vehicle, this paper experimentally studied a phase change material/oscillating heat pipe (PCM/OHP)-based …",https://www.sciencedirect.com/science/article/pii/S1290072915003464,,0,"heat pump, phase change material"
Application of a phase-change material to improve the electrical performance of vertical-building-added photovoltaics considering the annual weather …,182,2014,"… heat from the PV module. However, this study focused on a more passive method using a phase-change material (… The PCM stores or releases the heat through a phase change from …",https://www.sciencedirect.com/science/article/pii/S0038092X14002163,,0,"heat pump, phase change material"
State of the art on phase change material slurries,181,2013,… when a storage material undergoes a phase change from solid to liquid or liquid to gas or vice versa. Latent heat storage materials are also known as phase change materials (PCMs). …,https://www.sciencedirect.com/science/article/pii/S0196890412002907,,0,"heat pump, phase change material"
A review on phase change material (PCM) for sustainable passive cooling in building envelopes,970,2016,"… absorption), thermal moderation (modifying heat gains) and heat dissipation (removal of internal heat). In Fig. 1, thermal energy storage with phase change materials (PCM) is a heat …",https://www.sciencedirect.com/science/article/pii/S1364032116002719,,0,"heat pump, phase change material"
A review on phase change materials for thermal energy storage in buildings: Heating and hybrid applications,251,2021,"… in the United Kingdom (UK), in particular solar energy, heat pumps, phase changing materials (PCMs) and micro combined heat and power (micro-CHP) systems was the aim set by …",https://www.sciencedirect.com/science/article/pii/S2352152X20317503,,0,"heat pump, phase change material"
Experimental investigation of the thermal performance of heat pipe assisted phase change material for battery thermal management system,244,2018,"… In this study, a serials phase change materials (PCM) based … , heat pipe coupled with air assisted PCM (PCM/HP-Air), heat pipe … The PCM with large heat storage capacity and heat pipe …",https://www.sciencedirect.com/science/article/pii/S1359431118326085,,0,"heat pump, phase change material"
Performance investigation of thermal energy storage system with Phase Change Material (PCM) for solar water heating application,255,2014,"… [16] studied dynamic exergy and exergetic cost of a heating system with ground water source heat pumps. They used structural theory of thermoeconomics. Furthermore, Caliskan et al. …",https://www.sciencedirect.com/science/article/pii/S0735193314001791,,0,"heat pump, phase change material"
Evaluation of phase change materials for improving thermal comfort in a super-insulated residential building,175,2014,"… [8] provide a review of PCM applications in active systems including solar heat pumps, in-floor heating, and a thermally active ceiling panel. The authors state that PCM applications in …",https://www.sciencedirect.com/science/article/pii/S0378778814003417,,0,"heat pump, phase change material"
"Phase change material for enhancing solar water heater, an experimental approach",236,2013,"… In this research, the effects of using Phase Change Materials (PCM) as storage medium on the performance of a solar water heater have been experimentally investigated. A type of …",https://www.sciencedirect.com/science/article/pii/S0196890413001775,,0,"heat pump, phase change material"
Application of hybrid PCM thermal energy storages with and without al foams in solar heating/cooling and ground source absorption heat pump plant: An energy and …,24,2019,… heating/cooling purposes. Efficiency of appliances such as solar thermal collectors and absorption heat pumps/… to investigate the possibility of using phase change materials (PCMs) in …,https://www.mdpi.com/2076-3417/9/5/1007,,0,"heat pump, phase change material"
… phase change material as an energy-efficient technique to reduce energy demand in air handling unit integrated with absorption chiller and recovery unit …,37,2021,… was investigated with the introduction of phase change material (PCM) and recovery unit (RU… unit (AHU) combined with an absorption chiller was used. The annual calculations affirmed …,https://www.sciencedirect.com/science/article/pii/S2352152X21007866,,0,"chiller, phase change material"
A study on a milk chiller latent storage system with phase change material encapsulated spherical balls,8,2023,… (i) study proposes a milk chiller design for coolness storage of 12/24 h based on phase change material (ii) System performance has been demonstrated following the milk collection …,https://www.sciencedirect.com/science/article/pii/S2352152X23001809,,0,"chiller, phase change material"
Energy assessment based on semi-dynamic modelling of a photovoltaic driven vapour compression chiller using phase change materials for cold energy …,26,2021,"… of a vapour compression chiller coupled with a novel refrigerant-phase change material (PCM)-water heat exchanger (RPW-HEX) which replaces the conventional chiller’s evaporator, …",https://www.sciencedirect.com/science/article/pii/S0960148120312714,,0,"chiller, phase change material"
Multi-objective optimization of a phase change material-based shell-and-tube heat exchanger for cold thermal energy storage: Experiments and numerical …,30,2022,… chiller systems – thanks to its high storage density and compact structure – can reduce installed cooling capacity and allow the chiller to … performance of a phase change material (PCM)-…,https://www.sciencedirect.com/science/article/pii/S1359431122009796,,0,"chiller, phase change material"
Experimental study of a personal cooling system integrated with phase change material,38,2020,"… , thermoelectric cooling, flow localization, and phase change material (PCM) applications. Some … Cooled water from a chiller was circulated in plastic capillary tubes inside the aluminum …",https://www.sciencedirect.com/science/article/pii/S1359431119371753,,0,"chiller, phase change material"
A review about phase change material cold storage system applied to solar-powered air-conditioning system,35,2017,"… Using phase change materials in the energy storage systems, … This article also reviewed the phase change material cold … The minimum temperature is 80C to active the chiller. The …",https://journals.sagepub.com/doi/abs/10.1177/1687814017705844,,0,"chiller, phase change material"
Review on phase change material based free cooling of buildings—The way toward sustainability,114,2015,… Free cooling concept stores the abundant atmospheric night cool energy in phase change materials (PCM) and uses the stored energy during the day hours to achieve the desired room …,https://www.sciencedirect.com/science/article/pii/S2352152X15300128,,0,"chiller, phase change material"
Experimental study on operation characteristics of a novel refrigeration system using phase change material,21,2017,A refrigeration system using phase change material (PCM) with six operating modes is proposed to reduce the cooling energy use of energy-demanding spaces such as data centers …,https://www.sciencedirect.com/science/article/pii/S0378778817302773,,0,"chiller, phase change material"
Energy saving performance assessment and lessons learned from the operation of an active phase change materials system in a multi-storey building in …,74,2019,"… 1) to reduce the daytime cooling demand on the chillers. Cooling energy stored in the PCM tank is transferred to the SCHW system via PCM heat exchangers (HX-11-02). At night, the ‘…",https://www.sciencedirect.com/science/article/pii/S0306261919301175,,0,"chiller, phase change material"
Plate type heat exchanger for thermal energy storage and load shifting using phase change material,90,2019,"… without the need to run chillers by simply exchanging heat with the return water loop that is coming from the primary heat source, (c) reducing the need to run chillers during on-peak …",https://www.sciencedirect.com/science/article/pii/S0196890418313475,,0,"chiller, phase change material"
A study on the thermal energy storage of different phase change materials incorporated with the condenser of air-conditioning unit and their effect on the unit …,26,2019,… A study on the thermal energy storage (TES) of phase change materials (PCM) coupled with … It starts by a higher value for low phase change temperature (PCT) than high PCT and after …,https://www.sciencedirect.com/science/article/pii/S0378778819300477,,0,"chiller, phase change material"
Parametric study on the effect of using cold thermal storage energy of phase change material on the performance of air-conditioning unit,96,2018,"… PCMs were used in cold storage solar AC system, transport system and latent cooling storage and solar cooling system with PCMs for chiller cooling system. Moreover, the problems …",https://www.sciencedirect.com/science/article/pii/S0306261918313588,,0,"chiller, phase change material"
Cooling storage performance of a novel phase change material nano-emulsion for room air-conditioning in a self-designed pilot thermal storage unit,19,2022,… chiller with 2.85 kW standard cooling capacity was customized with a built-in flexible pump (Pump 1) to circulate the PCMNE between the chiller … of a novel phase change material nano-…,https://www.sciencedirect.com/science/article/pii/S0306261921016408,,0,"chiller, phase change material"
Experimental and numerical analysis of a phase change material-based shell-and-tube heat exchanger for cold thermal energy storage,29,2022,"… filled with a biological phase change material (PCM), linked to a water-chiller system for cold … of the PCM mass experiences the complete phase change process, proving that the current …",https://www.sciencedirect.com/science/article/pii/S2352152X22019636,,0,"chiller, phase change material"
Enhanced heat transfer characteristics of water based copper oxide nanofluid PCM (phase change material) in a spherical capsule during solidification for …,153,2014,… nanofluid phase change material). The NFPCM was prepared by dispersing copper oxide nanoparticles and a nucleating agent in the base PCM (phase change material… in a chiller. The …,https://www.sciencedirect.com/science/article/pii/S0360544214006562,,0,"chiller, phase change material"
Investigation on heat transfer and phase transition in phase change material (PCM) balls and cold energy storage tank,27,2022,"… with phase change temperature of 5–12 C matches well with the operating condition of air conditioning system [8]. By filling PCM material into plastic shells, the phase change … of chillers …",https://www.sciencedirect.com/science/article/pii/S2352152X22007083,,0,"chiller, phase change material"
Performance improvement and energy consumption reduction in refrigeration systems using phase change material (PCM),122,2018,This paper presents a review of various research investigations on the application of phase change material (PCM) in refrigeration systems. Application of PCMs mostly in vapor …,https://www.sciencedirect.com/science/article/pii/S1359431118322439,,0,"chiller, phase change material"
Numerical study on ground source heat pump integrated with phase change material cooling storage system in office building,62,2015,… with phase change material (PCM… Chiller and cooling storage tank in series includes chiller priority mode and cooling storage tank priority mode. Chiller priority mode is operating chiller …,https://www.sciencedirect.com/science/article/pii/S1359431115005128,,0,"chiller, phase change material"
Cladding phase change materials in freezing and chilling zones of household refrigerator to improve thermal performance and environmental benefits,13,2022,"… The favourable properties of phase change material (PCM) in terms of its energy efficiency, … with freezing temperatures close to freezer and chiller compartments was considered for the …",https://www.sciencedirect.com/science/article/pii/S2352152X22014682,,0,"chiller, phase change material"
A fast chiller power demand response control strategy for buildings connected to smart grid,154,2015,"… power demand reductions, but the demand responses are … In this paper, a fast chiller power demand response control … reserves” by providing rapid demand responses to grid request …",https://www.sciencedirect.com/science/article/pii/S0306261914010320,,0,"chiller, demand response"
Energy management considering demand response resource in commercial building with chiller system and energy storage systems,27,2014,"… In CBs, consumption is reduced by fully or partially shutting down the chiller systems used … for chiller system and ESSs considering the participations to Korean demand response …",https://ieeexplore.ieee.org/abstract/document/7067239/,,0,"chiller, demand response"
Operation scheduling considering demand response in a commercial building with chiller system and energy storage system,15,2015,"… One of the new challenges is the demand response (DR) program, in which active end-users … Especially, the concept of emergency demand response program (EDRP) grew in the US, …",https://ieeexplore.ieee.org/abstract/document/7381008/,,0,"chiller, demand response"
Data-driven model predictive control for power demand management and fast demand response of commercial buildings using support vector regression,37,2022,… This study is focused on developing the module of chiller demand optimizer using data-… A fast chiller power demand response control strategy for buildings connected to smart grid. …,https://link.springer.com/article/10.1007/s12273-021-0811-x,,0,"chiller, demand response"
Evaluation of a fast power demand response strategy using active and passive building cold storages for smart grid applications,75,2015,… demand alternation potential for buildings involving both active and passive cold storages to support the demand response … stepped power demand reduction through shutting chiller(s) …,https://www.sciencedirect.com/science/article/pii/S0196890414010607,,0,"chiller, demand response"
A novel air-conditioning system for proactive power demand response to smart grid,77,2015,… program) can be realized by switching off some or all operating chillers immediately in respond to the real time power reduction requirements while having no impact on the indoor …,https://www.sciencedirect.com/science/article/pii/S0196890414008735,,0,"chiller, demand response"
Effect evaluation of chiller-side strategies in demand response of Chinese commercial buildings,5,2019,… The air conditioning systems are the most important demand response (DR) resource for commercial buildings. This is because the electricity demand of air-conditioning systems …,https://www.sciencedirect.com/science/article/pii/S1876610219310793,,0,"chiller, demand response"
A direct load control strategy of centralized air-conditioning systems for building fast demand response to urgent requests of smart grids,92,2018,"… In this paper, a fast demand response control strategy concerning a typical air-conditioning … such fast demand response method (ie, shutting down part of operating chillers) effective for …",https://www.sciencedirect.com/science/article/pii/S0926580517304478,,0,"chiller, demand response"
The chiller's electricity consumption simulation by considering the demand response program in power system,42,2019,"… which the total cooling loads of chillers supplied the cooling demand in each hour.(3) P i , t … multi-chiller system in the presence of time-of-use rate of cooling demand response program …",https://www.sciencedirect.com/science/article/pii/S135943111834170X,,0,"chiller, demand response"
Estimating demand response potential under coupled thermal inertia of building and air-conditioning system,72,2019,"… A simplified model of chiller provided by the authors’ previous work is adopted in this research [27]. In the dynamic process after the DR strategies are implemented, the heat balance …",https://www.sciencedirect.com/science/article/pii/S0378778818318991,,0,"chiller, demand response"
Building power demand response methods toward smart grid,95,2014,"… When treating the chiller power demand as one of the demand response sources, the accurate estimation of the power demand of chillers is very important. Sun et al. (Citation2009) …",https://www.tandfonline.com/doi/abs/10.1080/10789669.2014.929887,,0,"chiller, demand response"
A transient model for the thermal inertia of chilled-water systems during demand response,27,2017,"… Recently, the demand response (DR), which is a technology that is used to flatten the peak, … include shutting down chillers, intermittently cycling chillers, shutting down the chiller while …",https://www.sciencedirect.com/science/article/pii/S037877881631516X,,0,"chiller, demand response"
Measures to improve energy demand flexibility in buildings for demand response (DR): A review,318,2018,"… signals such as dynamic price and control signal directly for chiller demand response, even switched off chillers sometime to reduce the power demand [33]. In this case, the HVAC …",https://www.sciencedirect.com/science/article/pii/S0378778818310387,,0,"chiller, demand response"
Model predictive control for thermal energy storage and thermal comfort optimization of building demand response in smart grids,152,2019,"… The chillers always account for the largest power demand in … , the power demand reduction contributed by the chillers is … demand response strategy by shutting down part of operating …",https://www.sciencedirect.com/science/article/pii/S0306261919304441,,0,"chiller, demand response"
Real-time demand response from energy shifting in distributed multi-generation,217,2013,"… chillers) or heat (in absorption chillers) depending on the evolution of real-time energy prices (or the presence of specific DR signals), which also enhances significantly the demand …",https://ieeexplore.ieee.org/abstract/document/6670228/,,0,"chiller, demand response"
Model predictive control of thermal storage for demand response,58,2015,"… to prompt full curtailment of the main chiller, even without a demand response call. This significantly decreases the amount of cooling load that can be curtailed during the …",https://ieeexplore.ieee.org/abstract/document/7170857/,,0,"chiller, demand response"
Performance evaluation of conventional demand response at building-group-level under different electricity pricings,39,2016,"… performance of conventional demand response at building-… limitations of conventional demand response due to lack of … demand response, partial storage demand response, chiller …",https://www.sciencedirect.com/science/article/pii/S0378778816305710,,0,"chiller, demand response"
Effects and performance of a demand response strategy for active and passive building cold storage,15,2014,… Two chillers were shut down once the buildings received curtailment notification. Fig.2. … between demand response control strategy without active storage and optimal demand response …,https://www.sciencedirect.com/science/article/pii/S187661021403001X,,0,"chiller, demand response"
Cooling supply-based HVAC system control for fast demand response of buildings to urgent requests of smart grids,26,2016,… side) properly in accordance to the reduced cooling supply from chillers (cooling supply side) during demand response event while providing the solutions to the inherent operation …,https://www.sciencedirect.com/science/article/pii/S1876610216314552,,0,"chiller, demand response"
Model predictive control of commercial buildings in demand response programs in the presence of thermal storage,62,2019,"… these hours, the main chiller is used to provide cooling demand and the ice chiller for ice re-… tank, and therefore the cost of providing cooling demand increases. A sensitivity analysis for …",https://www.sciencedirect.com/science/article/pii/S0959652619302914,,0,"chiller, demand response"
An optimisation framework for thermal energy storage integration in a residential heat pump heating system,194,2017,… Thermal energy storage The thermal energy storage included in this study is a typical domestic hot water tank with 120–300 L volume range. The energy content of the ideally stratified …,https://www.sciencedirect.com/science/article/pii/S0306261916302045,,0,"heat pump, thermal energy storage"
Seasonal thermal energy storage with heat pumps and low temperatures in building projects—A comparative review,286,2015,"… thermal energy storage methods using a heat pump in terms of coefficient of performance (COP) of heat pump … the system, ie collector area and storage volume based on past building …",https://www.sciencedirect.com/science/article/pii/S1364032114010545,,0,"heat pump, thermal energy storage"
"A review of chemical heat pumps, thermodynamic cycles and thermal energy storage technologies for low grade heat utilisation",301,2013,"… and the future direction of thermal related technologies across all temperature ranges. This … , ie thermal energy storage, chemical heat pumps (thermo-chemical energy conversion) and …",https://www.sciencedirect.com/science/article/pii/S1359431112004620,,0,"heat pump, thermal energy storage"
Review on sorption materials and technologies for heat pumps and thermal energy storage,245,2017,… Sorption is used for absorption/adsorption heat pumps and for thermal energy storage. … /adsorption heat pumps (sorption refrigeration) and sorption for thermal energy storage (TES). …,https://www.sciencedirect.com/science/article/pii/S0960148116308497,,0,"heat pump, thermal energy storage"
An experimental study on a solar-assisted heat pump incorporated with PCM based thermal energy storage unit,13,2023,"… Considering the storage of solar energy, which is intermittent in nature, and its usage … of thermal performance of a water-to-water heat pump (HP) system with a thermal energy storage (…",https://www.sciencedirect.com/science/article/pii/S0360544223014299,,0,"heat pump, thermal energy storage"
"Nonlinear operational optimization of an industrial power-to-heat system with a high temperature heat pump, a thermal energy storage and wind energy",7,2023,"… compression heat pump is integrated. However, this study utilizes a Brayton cycle heat pump due to its flexibility at part loads and its ability to acquire sensible heat from the heat source. …",https://www.sciencedirect.com/science/article/pii/S0306261923006116,,0,"heat pump, thermal energy storage"
A comprehensive review of thermal energy storage,1122,2018,… thermal energy storages used for solar thermal applications. Joybari et al. [18] compiled a review on PCM for cold storage for … heat pumps where the ground heat exchanger extracts low-…,https://www.mdpi.com/2071-1050/10/1/191,,0,"heat pump, thermal energy storage"
